date,USDKRW_return_1d,USDKRW_log_return_1d,USDKRW_vol_5d,USDKRW_momentum_5d,USDKRW_vol_10d,USDKRW_momentum_10d,USDKRW_vol_20d,USDKRW_momentum_20d,USDKRW_ma_gap_5_20,JPYKRW_return_1d,JPYKRW_log_return_1d,JPYKRW_vol_5d,JPYKRW_momentum_5d,JPYKRW_vol_10d,JPYKRW_momentum_10d,JPYKRW_vol_20d,JPYKRW_momentum_20d,JPYKRW_ma_gap_5_20,EURKRW_return_1d,EURKRW_log_return_1d,EURKRW_vol_5d,EURKRW_momentum_5d,EURKRW_vol_10d,EURKRW_momentum_10d,EURKRW_vol_20d,EURKRW_momentum_20d,EURKRW_ma_gap_5_20,SGDKRW_return_1d,SGDKRW_log_return_1d,SGDKRW_vol_5d,SGDKRW_momentum_5d,SGDKRW_vol_10d,SGDKRW_momentum_10d,SGDKRW_vol_20d,SGDKRW_momentum_20d,SGDKRW_ma_gap_5_20,USDKRW_intraday_range_pct,target_next_abs_return
2016-02-12,0.007996969898124595,0.007965163591210356,0.12970434935996947,0.005542239342693156,0.11996137080698839,-0.006784879007496691,0.09506302033487497,-0.007451668272766332,-0.0032927823415858093,0.014770318901080826,0.014662300090065639,0.0883878078739455,0.04432682533431209,0.2924826520422274,0.05019721965385382,0.22833119905657284,0.04269067439516672,0.023419917580297156,0.011097938118049377,0.011036807866820375,0.11868606538750573,0.015734225919931122,0.2459583748961086,0.027965031423068387,0.1989665403809675,0.034467793930036184,0.021552321907822636,0.009108291619389863,0.009067061300678247,0.08051912842282594,0.010350263902360934,0.16961138540268814,0.020252337493106953,0.16020081495248942,0.02593558341150759,0.014970480931940644,0.010689320873315793,0.006285311941593541
2016-02-15,0.006305105963498647,0.006285311941593541,0.1081095258584999,0.0005397304996384023,0.12497936487824111,-0.0009203019335246587,0.09592984954109247,-0.006439638703859107,-0.0028606307081188165,-0.022255654207674835,-0.02250704823991523,0.23259864279832868,0.009501606701721066,0.19889897665993492,0.07255064979667969,0.24223751001639834,0.027635188888131657,0.023935469241569862,-0.019908967049111714,-0.02010982086538693,0.19377743567383326,-0.011707643236398613,0.19511255427462232,0.04170167063936625,0.2081333636436086,0.026236543932719014,0.017856359564250468,-0.016787553261041865,-0.016930061393275686,0.15219708052547495,-0.01092391355836786,0.15414904732233647,0.02455359596964457,0.1545336313365207,0.0293945563000515,0.011304468721583305,0.005834049209024896,0.005173317280220857
2016-02-16,0.005186721991701226,0.005173317280220857,0.11232958124894746,0.007134089767914409,0.12512025330683316,0.008568178288364647,0.09715945463950122,0.0019936751330453806,-0.0015325412981864739,0.018152145130696518,0.017989361902798873,0.2580716718103885,0.019228901915683272,0.1862822120864746,0.06606994890208528,0.2432492761391744,0.028823751377547557,0.02635660017781305,0.019462913798801162,0.019275933518145827,0.24922599859274186,0.006127951452232994,0.1743207248864518,0.03426053403651119,0.20989717780176875,0.027903214511079577,0.01768906825999328,0.02243121985620289,0.022183340028017362,0.23075402583638008,0.013272651719617778,0.15921173296074373,0.026087639069350965,0.15648783957641738,0.03056650635552116,0.012450343469791125,0.009700722394220845,0.0037905163692606436
2016-02-17,0.00379770946207425,0.0037905163692606436,0.09899266567036823,0.015620390753471103,0.11869002553095562,0.0035905700255365325,0.09746860826793399,0.00837650888321595,0.0011592047482447132,0.005942809766934953,0.005925220923338692,0.25561432618844326,0.02558182343303872,0.1769540110357815,0.054484292098384346,0.24270698734791357,0.03957878425215822,0.029510715577563573,0.0009302122707994798,0.0009297798914804645,0.24749163609162975,0.002484478104352039,0.16989686337679283,0.024389528545482486,0.2096232079537862,0.03045462895441453,0.016657448071893066,-0.0009232510496195445,-0.000923677508375853,0.23216304355116432,0.009845438835119458,0.15998401254986705,0.02134264673965247,0.15623580422229183,0.03160267892242907,0.012857641489810057,0.008520776049339358,0.006721672227540942
2016-02-18,0.006744313366651822,0.006721672227540942,0.025135522771064553,0.030388567818567136,0.1075891881860849,0.02029682307852454,0.09999177654255323,0.013915965067819336,0.00646205354951368,0.004970034914998367,0.0049577250615562285,0.2530506887723631,0.02125019663738481,0.17683150694799585,0.05544610101339864,0.242619962840573,0.03907309219138244,0.03183096677733177,0.004513936345169167,0.004503779089173321,0.2341188886893852,0.015759368929670003,0.16934736163551223,0.023153834366053783,0.2095446132448778,0.03676866141476176,0.017991422788152134,0.007057936829963696,0.0070331461727271005,0.22836433610285356,0.020639925583368246,0.16077458889943788,0.029449971509815542,0.1574422628104714,0.03720266665814642,0.01514332098386273,0.008030681477524922,0.0027330580440958485
2016-02-19,0.0027367962520361555,0.0027330580440958485,0.026599346779474193,0.02501154491916524,0.09392100637396515,0.030692404230130865,0.09844018990477645,0.021072050094253614,0.010377744999541472,0.011383758562446111,0.011319451162696836,0.2453435643134928,0.017842011211247844,0.17908781239343904,0.06295971626013386,0.2399175154509852,0.062334575642972956,0.03233398626295125,0.0014317662630372041,0.0014307422630235322,0.2233584536394951,0.006048633447716556,0.16938284141721166,0.021878029932820953,0.2077371466977387,0.04406299725304197,0.017021890452517896,0.0032232135787331195,0.003218030161034946,0.2240614922453426,0.014687595527860475,0.1588884842636253,0.02518987992002586,0.15700665997071991,0.04212040985464016,0.01600962786412441,0.009002809685782827,0.0036352052357599973
2016-02-22,0.003641820607962698,0.0036352052357599973,0.024749320163090425,0.02229875113459534,0.08223602134037285,0.02285051695032503,0.09576493652552467,0.03036212890830603,0.013313133696020385,0.01180923169781578,0.011740046868286669,0.08320143071944491,0.053303910971587376,0.1793700431842206,0.06331199047102398,0.23571504462927473,0.08691772465598735,0.038680642480001026,0.0062175870860927684,0.006198337640371143,0.11879921316256611,0.032867146423273264,0.16855430776832517,0.020774706362352457,0.20200124229036817,0.06238772311501939,0.020496171394475793,0.0029384609909133275,0.002934152153252434,0.14289093852445559,0.03504509002160017,0.15858216100816866,0.023738346929190968,0.15605743793264337,0.047892060034343764,0.020582591161166786,0.010106546324874678,0.008904131842268015
2016-02-23,-0.00886460745744011,-0.008904131842268015,0.09616612657526308,0.008008215621775117,0.09859141377295023,0.015199436718815962,0.10263351620227851,0.019701648717938447,0.013930085734447317,-0.014042152109096762,-0.014141675911080398,0.1678534742148876,0.0199981036265533,0.20524171343249467,0.03961154711537129,0.24453002720659234,0.0678450813302578,0.039327463495451465,-0.018573972155675356,-0.01874863454053166,0.16006119892305984,-0.005669860978235075,0.1984492001339079,0.0004233458411824209,0.21579246833219481,0.03638899098700854,0.017541924437374234,-0.005152898571548548,-0.005166220537591748,0.07356601330531803,0.007120662650110132,0.1617859037678999,0.02048782444509567,0.1581351657107914,0.04256710344978454,0.019899645967243806,0.007387706205805186,0.007344274195066447
2016-02-24,0.007371309521214897,0.007344274195066447,0.10424687580764277,0.011596805419305634,0.09606995402751786,0.02739834280491804,0.10489372244015419,0.02771597207758214,0.014871791464394546,0.017109074661596946,0.016964362703404845,0.1924836126917676,0.0313203864706304,0.2135257173941178,0.057703442500215196,0.24861329654627204,0.08729613384288992,0.0413315668590446,0.007365311950167763,0.007338320492746853,0.17134328403037893,0.0007228060432635797,0.20069891252176247,0.003209079943403692,0.21665268829590087,0.043043065024335414,0.015561640592369308,0.0014553429403592055,0.0014542849551855141,0.07067537746012696,0.009518407525946682,0.16178909274023925,0.019457559260170676,0.15813007087613729,0.04122332679808571,0.01976380700848246,0.007837729201300152,0.0011782748689421751
2016-02-25,0.0011789693074957253,0.0011782748689421751,0.09660212400157717,0.006004636487678017,0.077680970513294,0.03657567660937677,0.10170498668752308,0.02048593629032225,0.015049970718203687,-0.0007274389648012081,-0.000727703676907332,0.19886191264866407,0.02547352461457697,0.21467081747169214,0.04726503865906895,0.24894957808028204,0.07882590309313642,0.0425525445429038,5.89307426119845e-05,5.892900626403019e-05,0.16707137460329038,-0.0037153859481292573,0.1944627953812294,0.011985430843667988,0.21350696230599892,0.03060227766558321,0.013282248523867946,0.0036158893803519554,0.0036093677685693493,0.058043914752644796,0.006067950374594622,0.15891597071298666,0.026833118002138168,0.1580720670624737,0.04082168331699698,0.0189534043413655,0.007617349924347931,0.0007711425420193763
2016-02-26,0.0007714399488720769,0.0007711425420193763,0.09563646315982334,0.004032875243128675,0.07467827225042904,0.02914528860259069,0.10146820092168926,0.022162662338286898,0.014747755463971446,-0.008098248415243203,-0.008131217343295027,0.2078507293698375,0.0057201103513566665,0.2153030983434798,0.023664179835622967,0.2508264723455593,0.07504927552261398,0.03995887231100159,0.0017171676369274191,0.0017156949901941942,0.16731716943496625,-0.003431451478287939,0.18672470189823948,0.0025964263772428886,0.2135073308347902,0.030634066945538496,0.011062125792153044,0.003374751561264544,0.003369069866498542,0.058382035847715674,0.006219918057783769,0.1549974066466852,0.02099886922629346,0.15813663383991977,0.041676482905944834,0.018133181405680876,0.008828664826028381,0.007099363037498918
2016-02-29,0.0071246232570423285,0.007099363037498918,0.10481656448781246,0.007517034916289189,0.07582286363052165,0.02998340654175302,0.10362218424915026,0.02903551082121436,0.014809722431203154,-0.017337870773587283,-0.017489931828193583,0.21731622420569208,-0.023251583319369273,0.20002269231753075,0.02881292732501395,0.19707994521381086,0.10345397372166798,0.030187711632064795,-0.02143664672741008,-0.021669748945428502,0.20726436830006104,-0.030820497352363474,0.1915901883275871,0.0010336672715915984,0.19097572498092377,0.04277844356306848,0.002729752449252887,-0.018101236176062296,-0.018267067770983303,0.14675665230728036,-0.014888617692652817,0.15966349713186787,0.019634699381610998,0.15279519784135484,0.044670397826857,0.012923448606777965,0.007992751691027847,0.003980140156284229
2016-03-01,-0.003972229896579638,-0.003980140156284229,0.07586110656612213,0.01249027446650297,0.0819941369802671,0.020598514899380804,0.10340890392161198,0.029343184935878952,0.015848369896206416,0.026792354865136758,0.026439724394158315,0.2863156168789327,0.017201505135006734,0.221308141536769,0.03754360624378261,0.2003121830411682,0.10609405929199456,0.02857304085889467,0.012244995731381936,0.012170632209720367,0.20613500970465273,-0.00038609769159803076,0.17421338746126458,-0.006053769549597798,0.17268161430392032,0.027999359109210253,0.001288839579904666,0.0188284261713485,0.018653365354798446,0.20888281223732943,0.00885802230168986,0.14766734892196126,0.016041759940357503,0.14966732926223544,0.04254789065306941,0.01260673759774833,0.0061155629286211545,0.008978813337046532
2016-03-02,-0.00893862416620994,-0.008978813337046532,0.09583610856495477,-0.003902538272585132,0.09787497538072529,0.00764901016973174,0.10593113899743041,0.01126704450190874,0.014488335710179268,-0.022092921124740927,-0.02234062483617727,0.3044944347725726,-0.022004053159147996,0.25605852601791357,0.008627157862617585,0.217257596331025,0.06358149454996775,0.020922533574014635,-0.009923188563612406,-0.009972751553758208,0.20352002442725334,-0.0175415677664853,0.18002029481791734,-0.016831440874411685,0.17361555369966425,0.00714757676340283,-0.002591995613586917,-0.00631538007710597,-0.006335406450495462,0.21678113132204205,0.0010298587090560307,0.15266269551888487,0.010558068849889635,0.1524409959892459,0.0321260527232583,0.01122193453816811,0.009900832258166724,0.0005307079973393414
2016-03-03,-0.0005305671967589243,-0.0005307079973393414,0.09439090012604234,-0.005603397983807712,0.09211151129149994,0.000367592135881889,0.09879339334702562,0.020671876166953318,0.012320507326803343,0.0035329219363986475,0.0035266958276229943,0.3092319892419001,-0.01783440430064609,0.25551734490140515,0.00718481517699221,0.21723485542246157,0.06302928617845693,0.014193682677242636,-0.0011553354777004143,-0.0011560033922268786,0.20234611137035308,-0.018734463555372782,0.1767740627590001,-0.02238024374086267,0.17251413997631995,0.0002554021685432506,-0.0063744171517348125,0.001143079204491082,0.0011424263868908824,0.21504152382935274,-0.0014365797432931426,0.14901919637823638,0.004622653536710208,0.15217822305170683,0.03420876206148149,0.009241891690208615,0.011743572791190282,0.011887420508664093
2016-03-04,-0.011817044265516552,-0.011887420508664093,0.11816621957679325,-0.018111694511496412,0.10799838171035335,-0.014151861472774252,0.10495517919931593,0.016106188104425323,0.00785781860338397,-0.013248068685757453,-0.013336607193320305,0.3161686355381415,-0.022933675761406258,0.2568423762637899,-0.01734474856616708,0.2247941199216463,0.044522947245637434,0.007371407595417434,-0.004513825602200927,-0.00452404367297099,0.19642701063436546,-0.02483824126919576,0.17581454348975672,-0.02818446152776255,0.1729319846138458,-0.00692305208788635,-0.011042289554453188,-0.004966759001418741,-0.004979134342804947,0.21426405712446678,-0.00973809152104077,0.15044766088446593,-0.00357874359455701,0.15237216221924202,0.021520988204057456,0.006199679780066969,0.013702102967082389,0.011244548535130683
2016-03-07,-0.011181564894498508,-0.011244548535130683,0.07787579940380729,-0.03595917003636251,0.11413309986733772,-0.02871244145679741,0.10558471931868181,-0.006518018636666123,0.0008509697741065914,-0.032485186082891304,-0.03302454265318966,0.3705091176513558,-0.03799473413657306,0.28748770784233346,-0.06036287972946852,0.25402557411011106,-0.0008725833246802095,-0.00019154035660595703,-0.02709238221711463,-0.0274661470561961,0.22897471117119797,-0.030474316796254897,0.20590045082916614,-0.06035558054848433,0.19516067684602423,-0.0408347436493558,-0.015049938929241669,-0.02234127133092889,-0.022594618035040703,0.23610651227272048,-0.01401424040641508,0.1853390394792133,-0.028694205431403885,0.17325333955904448,-0.005637011505601031,0.0036884660445006823,0.008708770535154618,0.0018787188492206397
2016-03-08,0.0018804847471791675,0.0018787188492206397,0.10130851112919156,-0.030294412434148432,0.11108035740621754,-0.018182523493749603,0.10578466046287675,-0.0032594508901651054,-0.005141108461870658,0.025715612013649247,0.02539052705350242,0.36443522306384607,-0.03900353819340485,0.3232772874666938,-0.02247295262091542,0.2682758000848972,0.01624840607289091,-0.00899034036482238,0.024217522631154953,0.023928928502925828,0.29427743233093545,-0.01900706097268734,0.2415859012482739,-0.019385820081919802,0.21579134842729053,-0.01897068114704692,-0.017921877049304813,0.020105403324456983,0.01990595854992705,0.2433410270837154,-0.01277842752963576,0.21685424657119318,-0.004033596823983965,0.18725973526883868,0.016371587997499715,0.00028847015264488185,0.008066772842805004,0.007835792275315612
2016-03-09,0.00786657243873834,0.007835792275315612,0.13610741568648324,-0.013851340950053026,0.11223899996654345,-0.01769982383445401,0.10805249363106789,0.009213573129460917,-0.008378647351485746,0.015231812338543094,0.015116972957951447,0.36829558610373603,-0.0023242487487014074,0.3203186486526355,-0.024277159014827965,0.2729743980417964,0.032025407836106634,-0.010994436488626969,0.007177725132500479,0.0071520878685182865,0.2968878388549518,-0.0020630467376058226,0.2413869799311151,-0.019568425429937975,0.21686467607689358,-0.016422142128105444,-0.01751934932092758,0.003773808829921954,0.00376670587789274,0.24406596347330686,-0.0027548599529135798,0.217718116746457,-0.001727838360372158,0.18746910024760513,0.017696101382509433,-0.0011390187155841947,0.009394274927049103,2.4855293693448743e-05
2016-03-10,-2.485498480364612e-05,-2.4855293693448743e-05,0.13668249126175946,-0.013352368792108993,0.11150947487832258,-0.018880948139547993,0.10369775775273694,0.017004145016598304,-0.011883338064938798,-0.005498091096115765,-0.005513261229033173,0.367713534560321,-0.011302551816615325,0.3204957722464914,-0.028935381838534835,0.2725240085937631,0.016962024879320747,-0.014086726563684593,-0.0019244315351661934,-0.0019262856326376365,0.29705959350279093,-0.0028314438704277745,0.24112389995744266,-0.021512861843800968,0.21495237000570133,-0.009785271918011262,-0.017600902337655655,0.0025905066480551575,0.0025871570691986534,0.24491179993389822,-0.00131306805158804,0.21728091708394334,-0.002747761467916776,0.1867947940542621,0.024011625526511038,-0.002580468453960316,0.013748280441924532,0.003482506968634169
2016-03-11,-0.003476450074339499,-0.003482506968634169,0.11180615766169741,-0.005024733252721902,0.11069136368166353,-0.023045421330543103,0.10120135417043141,0.005428201816400691,-0.013144198605342328,0.00018739271498979804,0.00018737515916811276,0.35437174180187536,0.002159399440366583,0.3194390609841492,-0.02082379928764444,0.2675862687103591,0.0023476024167750076,-0.01377312199323566,0.014280627196467055,0.014179619539276267,0.3107257437856487,0.01599477174409869,0.2545014771094562,-0.009240751524722701,0.21746280662253278,-0.0066683180784842255,-0.014110288318129882,-0.0019321379882444312,-0.0019340069746611732,0.2421560280287835,0.0017326958730741193,0.2164196234050589,-0.008022268798956733,0.1847091555356487,0.0128081418539292,-0.002865940046262061,0.021595582087687845,0.015105776652938552
2016-03-14,-0.014992256729811304,-0.015105776652938552,0.13502784694521333,-0.008859152182145835,0.11380122696967053,-0.0444997544588126,0.11222450692729485,-0.0158506021460062,-0.014110848345910365,-0.049091266473084705,-0.05033718999378012,0.46224043473205334,-0.0150413083023061,0.39690248634356273,-0.0524645519288669,0.31315056839309907,-0.025163281925718706,-0.015458923782893041,-0.042416992722628555,-0.04334287001134651,0.4129754467097866,-8.519696971465152e-06,0.31903252652638747,-0.03048257686128175,0.2574460893535104,-0.029480418431745536,-0.012670913916651205,-0.0372054443144646,-0.0379152277573267,0.3387542510646033,-0.013497494006160182,0.27527962129527084,-0.027322577286688743,0.22236169484016674,-0.00822434849643272,-0.00510917472116168,0.012218559689746455,0.00012651480000691606
2016-03-15,-0.00012650679734715897,-0.00012651480000691606,0.13232851325523312,-0.010844629822732044,0.11596708460223511,-0.04081051056833496,0.11003931249344842,-0.021052631578947323,-0.015214464731229005,0.027192121503561983,0.02682898404833045,0.4678908015402619,-0.013623468075999456,0.39778037133282806,-0.05209564281197543,0.32181487574132706,-0.01650789486894244,-0.017342501571213975,0.02119406274299096,0.020972592368085685,0.4025855071262737,-0.0029604650234241747,0.3335551326351243,-0.02191125625690382,0.25932534034934956,-0.02783238011058009,-0.011864433499205074,0.025829509090027125,0.025501562463177585,0.36370779058389247,-0.007961943793499904,0.2918503746492587,-0.020638630201375352,0.22709554022113232,-0.004927950212206156,-0.006455558929596927,0.01028890849014337,0.005231890187121557
2016-03-16,0.005245600424309549,0.005231890187121557,0.12069056102600059,-0.013416943077336096,0.12127592421597132,-0.02708244137431748,0.11099744038771124,-0.019640585074079064,-0.016914038132876952,0.01103018691230595,0.01096979806172449,0.45875460863283063,-0.017705673406848033,0.3930610955964035,-0.019988769766288605,0.3237123800608339,-0.011534058175924344,-0.020326228691251558,0.00587769997514731,0.00586049368599717,0.401121840576504,-0.004247404206054295,0.3327136709581507,-0.006301688350269563,0.2605036809983222,-0.023027062729804704,-0.011555804737711783,0.0010670640632022277,0.0010664951550163337,0.36169787903595374,-0.010637042300158384,0.2911969632662977,-0.013362598691221805,0.2271267653387189,-0.0029456130783275247,-0.00844315664983708,0.00591461949663571,0.013616106404877648
2016-03-17,-0.013523826533715866,-0.013616106404877648,0.13889696793263828,-0.026735130716725397,0.13190814266779652,-0.039730522183799466,0.11563215919305911,-0.03937753467542693,-0.020285653404890858,-0.010150872520139242,-0.010202743952015147,0.46120568600037504,-0.022301341604944902,0.3936791405644285,-0.03335183135249031,0.32474399298194623,-0.026406642919579948,-0.023480410347576308,-0.0036615196868774458,-0.003668239458150424,0.40160628928107317,-0.0059804493690072125,0.3330632507367608,-0.00879495993272672,0.2597591539553738,-0.030978370326603888,-0.011183262278919526,-0.0026183582353617174,-0.0026217921307072345,0.35929248233147976,-0.015777184694430346,0.2909095085426257,-0.0170695362288521,0.2256592073741939,-0.012525789244160257,-0.01099472417173275,0.022077613195989478,0.019840877453119354
